person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_per_year_employed,predicted_pd,risk_band,actual_default,recommendation
23,75000,RENT,0.0,PERSONAL,10000,0.13,0,2,75000.0,0.08808805869465192,Low Risk,0,"Consider approval, subject to lender policy"
23,38000,OWN,0.0,VENTURE,17500,0.46,0,4,38000.0,0.04310955910314425,Low Risk,0,"Consider approval, subject to lender policy"
24,42000,MORTGAGE,2.0,DEBTCONSOLIDATION,3500,0.08,0,3,14000.0,0.13384448980867122,Low Risk,1,"Consider approval, subject to lender policy"
35,85000,MORTGAGE,0.0,DEBTCONSOLIDATION,20000,0.24,0,9,85000.0,0.12854800128275756,Low Risk,0,"Consider approval, subject to lender policy"
25,46000,RENT,5.0,EDUCATION,7000,0.15,0,3,7666.666666666667,0.09523669509560176,Low Risk,0,"Consider approval, subject to lender policy"
28,48500,RENT,0.0,MEDICAL,15000,0.31,1,7,48500.0,0.9812261180028992,Very High Risk,1,High-risk application; apply lender policy
58,45600,MORTGAGE,20.0,PERSONAL,6000,0.13,0,25,2171.4285714285716,0.13044061675595384,Low Risk,0,"Consider approval, subject to lender policy"
27,170000,RENT,0.0,HOMEIMPROVEMENT,16000,0.09,0,8,170000.0,0.16218894859555175,Medium Risk,0,Consider manual review
30,185000,MORTGAGE,8.0,VENTURE,15000,0.08,0,7,20555.555555555555,0.024627426408055014,Low Risk,0,"Consider approval, subject to lender policy"
32,61900,RENT,4.0,HOMEIMPROVEMENT,1500,0.02,1,7,12380.0,0.24313003757463977,Medium Risk,0,Consider manual review
32,70000,RENT,2.0,EDUCATION,9850,0.14,0,5,23333.333333333332,0.08412565418394265,Low Risk,0,"Consider approval, subject to lender policy"
39,44531,RENT,0.0,DEBTCONSOLIDATION,15000,0.34,0,13,44531.0,0.972115390386958,Very High Risk,1,High-risk application; apply lender policy
38,30500,RENT,8.0,EDUCATION,10000,0.33,0,12,3388.8888888888887,0.962317531681618,Very High Risk,1,High-risk application; apply lender policy
27,62400,MORTGAGE,11.0,VENTURE,1000,0.02,0,7,5200.0,0.02911587467539647,Low Risk,0,"Consider approval, subject to lender policy"
22,72000,OWN,6.0,EDUCATION,16000,0.22,0,2,10285.714285714286,0.011796536890668924,Low Risk,0,"Consider approval, subject to lender policy"
29,62000,MORTGAGE,10.0,EDUCATION,3600,0.06,0,9,5636.363636363636,0.05545718752456656,Low Risk,0,"Consider approval, subject to lender policy"
39,44000,MORTGAGE,14.0,PERSONAL,2500,0.06,0,15,2933.3333333333335,0.08770167849690741,Low Risk,0,"Consider approval, subject to lender policy"
37,54000,RENT,2.0,VENTURE,5500,0.1,1,12,18000.0,0.36268939602045464,High Risk,1,Additional assessment required
28,65000,MORTGAGE,6.0,PERSONAL,22000,0.34,0,5,9285.714285714286,0.14846777594201208,Low Risk,0,"Consider approval, subject to lender policy"
21,36450,RENT,0.0,EDUCATION,6000,0.16,0,3,36450.0,0.12524895022104146,Low Risk,0,"Consider approval, subject to lender policy"
27,190000,RENT,5.0,VENTURE,22000,0.12,0,8,31666.666666666668,0.04440474472819527,Low Risk,0,"Consider approval, subject to lender policy"
28,80000,RENT,0.0,MEDICAL,15000,0.19,0,5,80000.0,0.14212594484806085,Low Risk,0,"Consider approval, subject to lender policy"
24,40000,RENT,6.0,PERSONAL,2500,0.06,0,3,5714.285714285715,0.08673261559815734,Low Risk,0,"Consider approval, subject to lender policy"
23,76800,MORTGAGE,0.0,EDUCATION,7200,0.09,0,2,76800.0,0.06235742001259457,Low Risk,1,"Consider approval, subject to lender policy"
26,50000,RENT,1.0,HOMEIMPROVEMENT,10000,0.2,0,2,25000.0,0.22090718786454733,Medium Risk,0,Consider manual review
26,85000,MORTGAGE,1.0,HOMEIMPROVEMENT,15000,0.18,1,4,42500.0,0.16915034139726595,Medium Risk,0,Consider manual review
25,42000,RENT,6.0,VENTURE,6850,0.16,0,4,6000.0,0.05845967425045297,Low Risk,0,"Consider approval, subject to lender policy"
22,45000,MORTGAGE,6.0,PERSONAL,5000,0.11,0,3,6428.571428571428,0.08303514060784774,Low Risk,0,"Consider approval, subject to lender policy"
32,86000,MORTGAGE,4.0,MEDICAL,8400,0.1,0,8,17200.0,0.07676778781271638,Low Risk,0,"Consider approval, subject to lender policy"
26,94000,MORTGAGE,1.0,DEBTCONSOLIDATION,5000,0.05,0,3,47000.0,0.06940180009789285,Low Risk,0,"Consider approval, subject to lender policy"
24,75000,MORTGAGE,7.0,PERSONAL,15000,0.2,0,3,9375.0,0.05989564531779774,Low Risk,0,"Consider approval, subject to lender policy"
24,95000,MORTGAGE,1.0,PERSONAL,7450,0.08,0,4,47500.0,0.049888435911289504,Low Risk,0,"Consider approval, subject to lender policy"
28,49000,RENT,6.0,DEBTCONSOLIDATION,4800,0.1,0,5,7000.0,0.12954873031598121,Low Risk,1,"Consider approval, subject to lender policy"
23,31200,RENT,0.0,PERSONAL,3200,0.1,1,2,31200.0,0.4447252473763809,High Risk,0,Additional assessment required
22,60000,MORTGAGE,1.0,MEDICAL,10000,0.17,0,4,30000.0,0.10781360786997402,Low Risk,0,"Consider approval, subject to lender policy"
25,34000,RENT,10.0,DEBTCONSOLIDATION,20000,0.59,0,2,3090.909090909091,0.9843787946084558,Very High Risk,1,High-risk application; apply lender policy
31,219996,MORTGAGE,3.0,MEDICAL,20000,0.09,0,5,54999.0,0.13782355670847252,Low Risk,0,"Consider approval, subject to lender policy"
23,55000,RENT,4.0,EDUCATION,25000,0.45,0,3,11000.0,0.9737020682459555,Very High Risk,1,High-risk application; apply lender policy
28,66920,RENT,12.0,MEDICAL,5000,0.07,0,6,5147.692307692308,0.10108727283349307,Low Risk,0,"Consider approval, subject to lender policy"
26,57000,RENT,10.0,MEDICAL,4100,0.07,0,3,5181.818181818182,0.1392193842330061,Low Risk,0,"Consider approval, subject to lender policy"
29,70000,RENT,9.0,PERSONAL,8000,0.11,0,5,7000.0,0.0747223266372771,Low Risk,0,"Consider approval, subject to lender policy"
27,200000,MORTGAGE,6.0,EDUCATION,10000,0.05,0,10,28571.428571428572,0.03849629717854649,Low Risk,0,"Consider approval, subject to lender policy"
27,98000,RENT,11.0,HOMEIMPROVEMENT,20000,0.2,0,8,8166.666666666667,0.07794044064284686,Low Risk,1,"Consider approval, subject to lender policy"
25,30000,RENT,2.0,EDUCATION,5500,0.18,0,4,10000.0,0.21857704667544287,Medium Risk,0,Consider manual review
25,62400,RENT,7.0,MEDICAL,2300,0.04,0,3,7800.0,0.09831840722165026,Low Risk,0,"Consider approval, subject to lender policy"
31,108000,MORTGAGE,11.0,DEBTCONSOLIDATION,35000,0.32,0,10,9000.0,0.29427872274142786,High Risk,1,Additional assessment required
33,100000,RENT,1.0,HOMEIMPROVEMENT,25000,0.25,0,9,50000.0,0.30085657436273705,High Risk,0,Additional assessment required
56,150000,MORTGAGE,5.0,PERSONAL,15000,0.1,0,26,25000.0,0.046328340623911474,Low Risk,0,"Consider approval, subject to lender policy"
27,47380,MORTGAGE,11.0,HOMEIMPROVEMENT,15000,0.32,1,9,3948.3333333333335,0.25287604539330083,High Risk,0,Additional assessment required
33,153000,MORTGAGE,11.0,VENTURE,10000,0.07,1,5,12750.0,0.06973097847220175,Low Risk,0,"Consider approval, subject to lender policy"
22,27000,RENT,5.0,DEBTCONSOLIDATION,2925,0.11,0,3,4500.0,0.18329963677134015,Medium Risk,0,Consider manual review
28,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,17600,0.2,1,5,11250.0,0.12367838314935713,Low Risk,0,"Consider approval, subject to lender policy"
25,12000,OWN,0.0,MEDICAL,3000,0.25,0,3,12000.0,0.9652496303770534,Very High Risk,1,High-risk application; apply lender policy
37,15000,OWN,0.0,VENTURE,5000,0.33,0,13,15000.0,0.9699143878029258,Very High Risk,1,High-risk application; apply lender policy
35,26400,OWN,19.0,VENTURE,6600,0.25,0,8,1320.0,0.010987923679105324,Low Risk,0,"Consider approval, subject to lender policy"
27,72000,MORTGAGE,11.0,EDUCATION,15000,0.21,0,5,6000.0,0.06738079365755789,Low Risk,0,"Consider approval, subject to lender policy"
28,35500,MORTGAGE,12.0,VENTURE,9600,0.27,0,8,2730.769230769231,0.05722338966967739,Low Risk,0,"Consider approval, subject to lender policy"
22,95000,MORTGAGE,0.0,EDUCATION,10400,0.11,0,4,95000.0,0.0540831646505473,Low Risk,0,"Consider approval, subject to lender policy"
22,29376,RENT,1.0,EDUCATION,2800,0.1,0,4,14688.0,0.2429152109754572,Medium Risk,0,Consider manual review
24,100400,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,0.1,1,4,14342.857142857143,0.11195183954855577,Low Risk,0,"Consider approval, subject to lender policy"
24,55152,MORTGAGE,8.0,PERSONAL,16000,0.29,0,2,6128.0,0.12073426944645767,Low Risk,0,"Consider approval, subject to lender policy"
35,100450,RENT,1.0,PERSONAL,24000,0.24,0,7,50225.0,0.18579010702958756,Medium Risk,0,Consider manual review
28,54000,RENT,2.0,EDUCATION,10000,0.19,1,7,18000.0,0.3712823126417047,High Risk,1,Additional assessment required
21,50000,RENT,5.0,DEBTCONSOLIDATION,8300,0.17,0,4,8333.333333333334,0.12646979766125474,Low Risk,0,"Consider approval, subject to lender policy"
33,118000,MORTGAGE,12.0,DEBTCONSOLIDATION,35000,0.3,1,7,9076.923076923076,0.6670751939196053,Very High Risk,1,High-risk application; apply lender policy
28,56000,MORTGAGE,5.0,MEDICAL,5050,0.09,1,8,9333.333333333334,0.395645007097676,High Risk,1,Additional assessment required
24,74900,MORTGAGE,5.0,VENTURE,18300,0.24,0,2,12483.333333333334,0.06403648563037698,Low Risk,0,"Consider approval, subject to lender policy"
28,40000,MORTGAGE,2.0,VENTURE,5000,0.13,0,10,13333.333333333334,0.04070925917657412,Low Risk,0,"Consider approval, subject to lender policy"
35,40000,RENT,3.0,VENTURE,21000,0.53,1,10,10000.0,0.9552248187745161,Very High Risk,1,High-risk application; apply lender policy
23,66996,MORTGAGE,7.0,MEDICAL,10000,0.15,0,3,8374.5,0.11828800903495269,Low Risk,0,"Consider approval, subject to lender policy"
24,40000,RENT,5.0,DEBTCONSOLIDATION,5000,0.13,0,3,6666.666666666667,0.1110914551494607,Low Risk,0,"Consider approval, subject to lender policy"
24,72000,RENT,8.0,HOMEIMPROVEMENT,12000,0.17,1,4,8000.0,0.2491741520134512,Medium Risk,0,Consider manual review
25,24000,RENT,3.0,DEBTCONSOLIDATION,6250,0.26,1,3,6000.0,0.540655949757779,Very High Risk,0,High-risk application; apply lender policy
33,18720,OWN,0.0,DEBTCONSOLIDATION,3500,0.19,1,6,18720.0,0.9686899598233207,Very High Risk,1,High-risk application; apply lender policy
22,72060,MORTGAGE,7.0,EDUCATION,5500,0.08,0,3,9007.5,0.04773754588132248,Low Risk,0,"Consider approval, subject to lender policy"
21,62496,MORTGAGE,1.0,EDUCATION,5000,0.08,1,3,31248.0,0.14177214968320723,Low Risk,0,"Consider approval, subject to lender policy"
25,40000,RENT,5.0,PERSONAL,6000,0.15,0,2,6666.666666666667,0.0929890049694103,Low Risk,0,"Consider approval, subject to lender policy"
25,90000,MORTGAGE,9.0,VENTURE,5600,0.06,0,4,9000.0,0.01684699527473445,Low Risk,0,"Consider approval, subject to lender policy"
27,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,25000,0.23,0,6,27500.0,0.21741514334212259,Medium Risk,0,Consider manual review
25,39896,MORTGAGE,0.0,MEDICAL,9250,0.23,0,3,39896.0,0.1906006497313035,Medium Risk,1,Consider manual review
25,60626,MORTGAGE,4.0,DEBTCONSOLIDATION,2500,0.04,0,3,12125.2,0.10446542786542352,Low Risk,0,"Consider approval, subject to lender policy"
22,25920,MORTGAGE,7.0,VENTURE,11325,0.44,0,3,3240.0,0.15797824815043757,Medium Risk,0,Consider manual review
26,56045,RENT,1.0,MEDICAL,24250,0.37,0,2,28022.5,0.9858297352065298,Very High Risk,1,High-risk application; apply lender policy
22,60000,RENT,6.0,PERSONAL,4000,0.07,0,3,8571.42857142857,0.06856825652089167,Low Risk,0,"Consider approval, subject to lender policy"
33,108000,RENT,11.0,VENTURE,3000,0.03,0,5,9000.0,0.025826047283010026,Low Risk,0,"Consider approval, subject to lender policy"
23,50000,MORTGAGE,0.0,PERSONAL,6500,0.13,0,4,50000.0,0.07128906364094599,Low Risk,0,"Consider approval, subject to lender policy"
27,45000,RENT,1.0,EDUCATION,7000,0.16,0,9,22500.0,0.1252891752321515,Low Risk,0,"Consider approval, subject to lender policy"
28,35000,RENT,5.0,MEDICAL,10000,0.29,0,7,5833.333333333333,0.14276144043688405,Low Risk,0,"Consider approval, subject to lender policy"
33,20244,RENT,0.0,DEBTCONSOLIDATION,7000,0.35,0,8,20244.0,0.969434465730302,Very High Risk,1,High-risk application; apply lender policy
26,64999,MORTGAGE,11.0,VENTURE,15000,0.23,0,2,5416.583333333333,0.052966321856053176,Low Risk,0,"Consider approval, subject to lender policy"
28,60000,RENT,12.0,HOMEIMPROVEMENT,5000,0.08,1,7,4615.384615384615,0.26109135589450555,High Risk,0,Additional assessment required
26,52000,OWN,10.0,PERSONAL,10000,0.19,0,3,4727.272727272727,0.013495592003313805,Low Risk,0,"Consider approval, subject to lender policy"
48,28000,MORTGAGE,7.0,HOMEIMPROVEMENT,7500,0.27,0,16,3500.0,0.37212432423048136,High Risk,0,Additional assessment required
42,360000,MORTGAGE,11.0,HOMEIMPROVEMENT,25000,0.07,0,17,30000.0,0.07745507194614962,Low Risk,0,"Consider approval, subject to lender policy"
28,206000,RENT,2.0,HOMEIMPROVEMENT,24000,0.12,0,10,68666.66666666667,0.2580320033950219,High Risk,0,Additional assessment required
25,44000,RENT,9.0,MEDICAL,10000,0.23,1,4,4400.0,0.38263363922116683,High Risk,0,Additional assessment required
58,20000,RENT,0.0,EDUCATION,4000,0.2,0,30,20000.0,0.1729457503860941,Medium Risk,0,Consider manual review
21,56000,RENT,5.0,HOMEIMPROVEMENT,15000,0.27,1,4,9333.333333333334,0.8428203788809193,Very High Risk,1,High-risk application; apply lender policy
22,43000,OWN,5.0,VENTURE,3500,0.08,0,3,7166.666666666667,0.007023159070908762,Low Risk,0,"Consider approval, subject to lender policy"
27,45000,MORTGAGE,0.0,HOMEIMPROVEMENT,3900,0.09,0,6,45000.0,0.12375758790868532,Low Risk,0,"Consider approval, subject to lender policy"
33,82404,OWN,8.0,EDUCATION,14400,0.17,1,7,9156.0,0.02696924274143082,Low Risk,0,"Consider approval, subject to lender policy"
38,35000,RENT,22.0,EDUCATION,11100,0.32,0,14,1521.7391304347825,0.9524613085008715,Very High Risk,1,High-risk application; apply lender policy
26,48000,RENT,4.0,MEDICAL,24000,0.5,0,3,9600.0,0.9815581568013914,Very High Risk,1,High-risk application; apply lender policy
25,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,14000,0.11,0,4,62500.0,0.05015569118276424,Low Risk,0,"Consider approval, subject to lender policy"
27,42000,RENT,3.0,VENTURE,2400,0.06,0,10,10500.0,0.05038045715106891,Low Risk,0,"Consider approval, subject to lender policy"
41,33000,RENT,2.0,MEDICAL,13750,0.42,1,11,11000.0,0.9817007398447596,Very High Risk,1,High-risk application; apply lender policy
22,30000,RENT,6.0,VENTURE,14000,0.47,0,4,4285.714285714285,0.9576398558360155,Very High Risk,1,High-risk application; apply lender policy
31,78000,RENT,0.0,HOMEIMPROVEMENT,18000,0.23,0,9,78000.0,0.25398098252516155,High Risk,1,Additional assessment required
26,66400,RENT,6.0,MEDICAL,6000,0.09,0,4,9485.714285714286,0.09704063768308549,Low Risk,0,"Consider approval, subject to lender policy"
24,82726,MORTGAGE,7.0,EDUCATION,20000,0.24,1,4,10340.75,0.1258144696100621,Low Risk,0,"Consider approval, subject to lender policy"
28,50000,MORTGAGE,8.0,EDUCATION,7000,0.14,0,9,5555.555555555556,0.0792689211584765,Low Risk,0,"Consider approval, subject to lender policy"
22,38400,OWN,6.0,PERSONAL,10000,0.26,0,3,5485.714285714285,0.017009420004504082,Low Risk,0,"Consider approval, subject to lender policy"
25,30000,RENT,6.0,MEDICAL,4000,0.13,0,3,4285.714285714285,0.23176106717656014,Medium Risk,0,Consider manual review
23,40000,RENT,3.0,EDUCATION,4000,0.1,1,3,10000.0,0.1532151874382833,Medium Risk,0,Consider manual review
22,36000,RENT,3.0,EDUCATION,4000,0.11,0,2,9000.0,0.09227025290257457,Low Risk,0,"Consider approval, subject to lender policy"
22,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,25000,0.36,0,3,35000.0,0.37250503291608245,High Risk,1,Additional assessment required
23,40000,RENT,2.0,VENTURE,3500,0.09,0,4,13333.333333333334,0.07929598734984088,Low Risk,0,"Consider approval, subject to lender policy"
31,70000,MORTGAGE,4.0,MEDICAL,12000,0.17,0,7,14000.0,0.10455565442733755,Low Risk,0,"Consider approval, subject to lender policy"
25,35004,RENT,0.0,PERSONAL,7200,0.21,0,4,35004.0,0.1210388815890416,Low Risk,0,"Consider approval, subject to lender policy"
36,24168,RENT,2.0,MEDICAL,9925,0.41,0,13,8056.0,0.9706040242043061,Very High Risk,1,High-risk application; apply lender policy
22,85992,MORTGAGE,6.0,DEBTCONSOLIDATION,3500,0.04,1,3,12284.57142857143,0.2914812798018435,High Risk,1,Additional assessment required
22,44160,RENT,7.0,VENTURE,12000,0.27,1,2,5520.0,0.29213077772526175,High Risk,0,Additional assessment required
30,31200,RENT,7.0,MEDICAL,2400,0.08,1,6,3900.0,0.4187667348772139,High Risk,0,Additional assessment required
25,48000,RENT,2.0,DEBTCONSOLIDATION,3000,0.06,0,4,16000.0,0.13328999417096513,Low Risk,0,"Consider approval, subject to lender policy"
24,34068,RENT,2.0,EDUCATION,4500,0.13,0,3,11356.0,0.27979894222264207,High Risk,1,Additional assessment required
28,81000,MORTGAGE,11.0,HOMEIMPROVEMENT,6000,0.07,0,10,6750.0,0.04642584913518628,Low Risk,0,"Consider approval, subject to lender policy"
30,90000,RENT,10.0,HOMEIMPROVEMENT,15000,0.17,0,6,8181.818181818182,0.06414517627567698,Low Risk,0,"Consider approval, subject to lender policy"
27,32000,RENT,11.0,EDUCATION,6000,0.19,0,8,2666.6666666666665,0.17461388805686964,Medium Risk,0,Consider manual review
38,100000,RENT,0.0,DEBTCONSOLIDATION,14000,0.14,1,14,100000.0,0.37026088666549617,High Risk,0,Additional assessment required
22,21600,RENT,1.0,DEBTCONSOLIDATION,2000,0.09,0,2,10800.0,0.20109309772777567,Medium Risk,1,Consider manual review
30,90000,MORTGAGE,14.0,MEDICAL,18000,0.2,0,9,6000.0,0.10054239699813458,Low Risk,0,"Consider approval, subject to lender policy"
22,31193,OWN,0.0,DEBTCONSOLIDATION,4000,0.13,1,2,31193.0,0.19725959429403933,Medium Risk,0,Consider manual review
24,24000,RENT,3.0,VENTURE,10000,0.42,0,2,6000.0,0.9614908622035314,Very High Risk,1,High-risk application; apply lender policy
24,54000,RENT,3.0,EDUCATION,4025,0.07,0,2,13500.0,0.10093388916382566,Low Risk,0,"Consider approval, subject to lender policy"
21,59000,RENT,1.0,EDUCATION,5500,0.09,0,2,29500.0,0.1436012929267022,Low Risk,0,"Consider approval, subject to lender policy"
25,48000,MORTGAGE,6.0,EDUCATION,24250,0.51,0,3,6857.142857142857,0.1704193734595451,Medium Risk,0,Consider manual review
21,25000,RENT,0.0,EDUCATION,8125,0.33,0,3,25000.0,0.967184685153928,Very High Risk,1,High-risk application; apply lender policy
28,60000,MORTGAGE,6.0,EDUCATION,15000,0.25,0,5,8571.42857142857,0.06595539139153869,Low Risk,0,"Consider approval, subject to lender policy"
23,46300,RENT,0.0,PERSONAL,1675,0.04,0,3,46300.0,0.1264183104349044,Low Risk,0,"Consider approval, subject to lender policy"
33,32004,RENT,3.0,DEBTCONSOLIDATION,4000,0.12,0,7,8001.0,0.2232144449635017,Medium Risk,0,Consider manual review
23,45000,MORTGAGE,8.0,VENTURE,13000,0.29,0,2,5000.0,0.06080927045202062,Low Risk,0,"Consider approval, subject to lender policy"
27,72000,MORTGAGE,6.0,EDUCATION,6000,0.08,0,6,10285.714285714286,0.04906781215267665,Low Risk,0,"Consider approval, subject to lender policy"
28,125000,MORTGAGE,13.0,VENTURE,15000,0.12,0,7,8928.57142857143,0.024627426408055014,Low Risk,0,"Consider approval, subject to lender policy"
36,37000,MORTGAGE,5.0,MEDICAL,3000,0.08,1,15,6166.666666666667,0.4006578718386697,High Risk,1,Additional assessment required
28,59004,MORTGAGE,1.0,DEBTCONSOLIDATION,8000,0.14,0,10,29502.0,0.1681855368387438,Medium Risk,1,Consider manual review
22,54252,MORTGAGE,6.0,DEBTCONSOLIDATION,3500,0.06,0,2,7750.285714285715,0.16237600789127193,Medium Risk,0,Consider manual review
25,115000,MORTGAGE,9.0,VENTURE,19000,0.17,1,4,11500.0,0.08670554032971609,Low Risk,0,"Consider approval, subject to lender policy"
26,83000,MORTGAGE,2.0,MEDICAL,25000,0.3,0,3,27666.666666666668,0.29486869004455035,High Risk,0,Additional assessment required
24,45000,MORTGAGE,0.0,VENTURE,3600,0.08,0,2,45000.0,0.04838015326180845,Low Risk,0,"Consider approval, subject to lender policy"
33,43337,RENT,17.0,PERSONAL,10000,0.23,0,6,2407.6111111111113,0.11472782977662492,Low Risk,0,"Consider approval, subject to lender policy"
28,54000,MORTGAGE,1.0,PERSONAL,11000,0.2,0,9,27000.0,0.11440934315118868,Low Risk,0,"Consider approval, subject to lender policy"
21,50000,MORTGAGE,5.0,VENTURE,3500,0.07,0,4,8333.333333333334,0.03274637302927331,Low Risk,0,"Consider approval, subject to lender policy"
21,20000,RENT,2.0,MEDICAL,2500,0.13,1,4,6666.666666666667,0.41991042360136965,High Risk,0,Additional assessment required
21,31000,MORTGAGE,5.0,PERSONAL,6000,0.19,0,4,5166.666666666667,0.1459868319961712,Low Risk,0,"Consider approval, subject to lender policy"
